Dealer,Company,FEIN,DNI,Peripherals,Service Name,Unit ID,Unit,Unit Type,Carrier,Serial #,Phone Number,Sim Number,IMEI,Bill To,Status,Last Event,Carrier,Assigned To Company,Last Event Date
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KBF,WOM251,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363138978,9103385259,8957101502112332574,35807709215250,AGROPAISA SAS,Active,Drive,Claro CO,3/20/2021 5:50:06 AM,10/2/2024 4:34:39 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KKB,WOM250,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363107150,9103411187,57101502308897010,359369090328192,AGROPAISA SAS,Active,Ignition OFF,Claro CO,3/20/2021 5:50:27 AM,10/2/2024 4:33:25 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KLI,SVO529,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363108713,9103416171,89571015023088969380,359369090544459,AGROPAISA SAS,Active,Ignition OFF,Claro CO,5/26/2020 1:56:04 PM,10/2/2024 4:34:47 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KLN,WOM052,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363107293,9103416200,89571015023088969919,359369090383833,AGROPAISA SAS,Active,Ignition OFF,Claro CO,6/18/2020 4:13:11 AM,10/2/2024 4:28:27 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KM4,GHP353,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363109406,9101176436,8957123110542478583,359369090339512,AGROPAISA SAS,Active,Parked,MOVISTAR CO,7/16/2020 12:28:39 PM,10/2/2024 2:37:31 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KM6,GHP351,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363109682,9101326106,8957123111901264259,359369090619137,,Active,Parked,MOVISTAR CO,9/9/2020 4:29:03 PM,10/2/2024 1:32:19 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KNP,GHP377,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363109701,9103416197,89571015023088969877,359369090336336,,Active,Parked,Claro CO,7/16/2020 12:19:44 PM,10/2/2024 2:13:24 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KNS,GHP394,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363109373,9103416173,89571015023088970123,359369090573144,,Active,Travel Start,Claro CO,7/16/2020 12:27:28 PM,10/2/2024 4:35:58 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KOB,WOM074,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363106601,9103416172,89571015023088969679,359369090543691,AGROPAISA SAS,Active,Drive,Claro CO,7/18/2020 8:00:23 AM,10/2/2024 4:35:39 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KOC,WOM054,Queclink GV55W,Claro CO,S2-M007693-0XL6,9103546358,57101602308769593,868574042409321,AGROPAISA SAS,Active,Idle - Stop,Claro CO,11/23/2023 10:08:03 AM,10/2/2024 4:35:53 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KOD,GHP389,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363108935,9103416167,89571015023088969349,359369090555083,AGROPAISA SAS,Active,Parked,Claro CO,8/6/2020 12:17:40 PM,10/2/2024 4:14:31 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KOH,GHP396,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363108716,9103416186,89571015023088969489,359369090348513,,Active,Parked,Claro CO,7/16/2020 12:33:40 PM,10/2/2024 2:24:50 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"MDVR - 009901C84B, Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KQJ,WOM700,GenX 3 - HSPA - Int. Ant,Claro CO,000054521825,9103402500,57101602010525552,358014097914617,AGROPAISA SAS,Active,Parked,Claro CO,12/9/2021 10:24:04 AM,10/2/2024 3:52:08 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KSM,WOM071,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363109302,9101143757,8957123110545806855,359369090618659,AGROPAISA SAS,Active,Ignition OFF,MOVISTAR CO,7/6/2020 3:23:06 PM,10/2/2024 4:19:52 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KSN,WOM120,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363106699,9101188138,8957123611201373890,359369090619855,AGROPAISA SAS,Active,Drive,MOVISTAR CO,8/20/2020 9:21:05 AM,10/2/2024 4:34:37 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KSO,WOM073,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363106819,9101322188,8957123411800050878,359369090252723,AGROPAISA SAS,Active,Parked,MOVISTAR CO,7/15/2020 1:16:17 PM,10/2/2024 3:46:32 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KSP,WOM075,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,4764401737,9103443547,89571016022057257669,354514101188243,AGROPAISA SAS,Active,Parked,MOVISTAR CO,7/28/2020 7:07:39 AM,10/2/2024 1:14:04 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KSQ,WOM072,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363106071,9103403704,89571011010039920988,358077091650081,AGROPAISA SAS,Active,Travel Stop,MOVISTAR CO,7/6/2020 3:25:36 PM,10/2/2024 4:34:14 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KSR,WOM039,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363106817,9101193912,8957123111415989391,359369090567674,AGROPAISA SAS,Active,Parked,MOVISTAR CO,7/28/2020 5:46:16 AM,10/2/2024 4:15:51 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KXV,WOM118,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,1363119617,9101150468,8957123411800584108,359369091042115,AGROPAISA SAS,Active,Ignition OFF,MOVISTAR CO,9/1/2020 5:02:59 AM,10/2/2024 3:43:31 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0KXX,WOM249,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363119579,9103394954,89571015023088975163,359369091028650,AGROPAISA SAS,Active,Parked,Claro CO,3/20/2021 5:51:28 AM,10/2/2024 4:26:31 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"MDVR - 009901C668, Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0LA2,WOM143,GenX 5P,Claro CO,000054531363,9103443552,57101502308897353,358014097926223,AGROPAISA SAS,Active,Idle Alert,Claro CO,10/19/2020 1:02:21 PM,10/2/2024 3:32:35 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"MDVR - 009901C51E, Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0LB3,WOM145,GenX 5P,Claro CO,000054531193,9103398753,57101502308897358,358014094640066,AGROPAISA SAS,Active,Drive,Claro CO,10/17/2020 10:05:13 AM,10/2/2024 4:35:38 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"MDVR - 009901C81C, Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0LF8,WOM146,GenX 5P,Claro CO,000054531386,9103422436,57101502308897354,358014097773435,AGROPAISA SAS,Active,Drive,Claro CO,10/22/2020 8:11:59 AM,10/2/2024 4:35:17 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"MDVR - 009901C550, Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0LJ7,WOM150,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363188162,9109101153395,8957123112214853945,352556102773608,AGROPAISA SAS,Active,Ignition OFF,Claro CO,10/17/2020 10:04:07 AM,10/2/2024 11:46:07 AM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"MDVR - 009901C544, Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0LJU,WOM147,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363189350,9108957123112215348705,8957123112215348705,352556102953101,AGROPAISA SAS,Active,Drive,Claro CO,10/17/2020 10:06:56 AM,10/2/2024 4:35:56 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"MDVR - 009901C852, Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0LVL,WOM699,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363141789,9103408727,89571016020010115016,358077092188925,AGROPAISA SAS,Active,Ignition ON,Claro CO,12/9/2021 12:08:58 PM,10/2/2024 4:35:15 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0MP5,WOM408,GenX 5P,Claro CO,000054531495,9103427392,57101502503054968,358014097761356,AGROPAISA SAS,Active,Idle Alert,Claro CO,5/15/2021 9:07:53 AM,10/2/2024 4:23:24 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0MPB,WOM413,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363188955,9101170329,8957123112215164722,352556102718439,AGROPAISA SAS,Active,Ignition OFF,Claro CO,5/15/2021 9:06:10 AM,10/2/2024 4:35:25 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0MPV,WOM410,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,Claro CO,1363189786,9109101168676,8957123112102787114,352556102918856,AGROPAISA SAS,Active,Parked,Claro CO,5/15/2021 9:19:28 AM,10/2/2024 3:19:35 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0MS1,WOM407,GenX 5P,Claro CO,000034410460,9103422409,89571016022057266397,359316071135690,AGROPAISA SAS,Active,Parked,Claro CO,5/20/2021 11:26:14 AM,10/2/2024 4:24:04 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0MTJ,WOM409,GenX 5P,Claro CO,000054531482,9103981942,57101602312157794,358014097742729,AGROPAISA SAS,Active,Parked,Claro CO,5/15/2021 9:43:48 AM,10/2/2024 4:28:58 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"MDVR - 009901C576, Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0MZ2,WOM531,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,Claro CO,4764281305,9103402504,89571016021090726011,357041067586027,AGROPAISA SAS,Active,Parked,Claro CO,8/2/2021 8:01:38 AM,10/2/2024 4:00:51 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"MDVR - 009901C2CE, Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0NPD,WOM522,GenX 5P,Claro CO,000054521182,9103428634,57101502501910387,358014098166837,AGROPAISA SAS,Active,Parked,Claro CO,8/2/2021 8:02:23 AM,10/2/2024 3:47:42 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"MDVR - 009901C825, Fuel Sensor - 179562, Fuel Sensor - 179558, Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0O8S,WOM613,"CalAmp 2630 - HSPA -LMU26H3001-G1000

",MOVISTAR CO,4764397672,9103408744,57101602010525393,358077093526180,AGROPAISA SAS,Active,Idle - Stop,MOVISTAR CO,9/20/2021 11:54:55 AM,10/2/2024 4:35:24 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"MDVR - 009901C29A, Fuel Sensor - 179566, Fuel Sensor - 179256, Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0O8X,WOM614,"CalAmp 2630 - HSPA -LMU26H3001-G1000

",MOVISTAR CO,4764391144,9103416180,57101602010525381,358077093595987,AGROPAISA SAS,Active,Drive,MOVISTAR CO,9/20/2021 11:54:39 AM,10/2/2024 4:34:57 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0SGX,WON068(5G),CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,4675412385,9103448587,89571016023075933299,865640068185278,,Active,Parked,Claro CO,9/22/2022 10:53:24 AM,10/2/2024 3:16:47 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0TPS,WON083,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,4764416265,9104054204,89571016023075938629,352556102295933,AGROPAISA SAS,Active,Parked,Claro CO,9/22/2022 10:56:56 AM,10/2/2024 1:35:57 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0TPY,WON072,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,4764418121,9104054198,89571016023075938678,352556102529919,AGROPAISA SAS,Active,Ignition OFF,Claro CO,9/22/2022 6:33:01 AM,10/2/2024 4:34:37 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0TQ8,WON070 ,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,4764418118,9104054182,89571016023075938769,352556102469116,AGROPAISA SAS,Active,Ignition OFF,Claro CO,9/22/2022 9:23:42 AM,10/2/2024 4:32:47 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0TQC,WON068,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,Claro CO,4764416603,9104054185,89571016023075938793,352556102536849,AGROPAISA SAS,Active,Parked,Claro CO,9/22/2022 10:47:38 AM,10/2/2024 3:16:47 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0WAJ,VT A990 2,Queclink GL 300W,MOVISTAR CO,S2-M007693-0WAJ,9101142641,8957123112215163302,868574042021100,,Active,Ping,MOVISTAR CO,12/26/2023 5:12:54 AM,10/2/2024 3:12:34 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0XH9,VT BH 180,Queclink GV55W,Claro CO,S2-M006820-0XH9,9104054143,57101602312162613,868574041305728,,Active,Parked,Claro CO,10/28/2023 9:09:24 AM,10/2/2024 4:10:45 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0XMS,VT BM 125 2,Queclink GV55W,Claro CO,S2-M006820-0XMS,9104042853,57101602312158195,868574041312187,AGROPAISA SAS,Active,Parked,Claro CO,6/8/2023 5:21:29 AM,10/2/2024 4:26:31 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0XOZ,VT BM 125 1,Queclink GV55W,Claro CO,S2-M006820-0XOZ,9104042844,57101602312158186,868574041315685,AGROPAISA SAS,Active,Idle - Stop,Claro CO,6/8/2023 5:22:57 AM,12/18/2023 9:11:34 AM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,0Y60,LPK651,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,4764383738,9101328573,8957123112215166735,358077093396147,AGROPAISA SAS,Active,Ignition OFF,MOVISTAR CO,6/9/2023 7:47:14 AM,10/2/2024 4:35:24 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,461P,WOL037,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,4764341050,9103401238,89571016022057259863,359369091320701,AGROPAISA SAS,Active,Parked,MOVISTAR CO,2/19/2021 10:24:00 AM,10/2/2024 2:50:58 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,461Y,IRO503,Queclink GV55W,MOVISTAR CO,S2-M007693-0XJ1,9104052957,57101602312162576,868574042408679,AGROMILENIO SAS,Active,Parked,MOVISTAR CO,9/16/2017 1:05:17 PM,10/2/2024 3:43:28 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,558B,WOM119,GenX 656BV,Claro CO,000003934702,9103394941,8957101502308897520,353816054365681,AGROPAISA SAS,Active,Drive,Claro CO,9/1/2020 5:01:11 AM,10/2/2024 4:35:50 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,723L,SVO291,GenX 656BV,Claro CO,000003956046,9103384002,57101101405768176,354725060640517,AGROPAISA SAS,Active,Parked,Claro CO,9/16/2017 1:05:51 PM,10/2/2024 4:06:54 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,905D,VT A990 1,Queclink GV55W,Claro CO,S2-M007693-905D,9103397444,57101602303750881,868574042429477,,Active,Parked,Claro CO,12/26/2023 5:31:38 AM,10/2/2024 4:01:08 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,927S,IRO299,GenX 651B,Claro CO,000034400235,9103418698,57101101410289893,353816055124863,,Active,Parked,Claro CO,9/23/2017 5:22:15 AM,10/2/2024 3:51:46 PM
TSO Mobile - Colombia,AGROMILENIO SAS,804010412,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,A00C,TTT625,GenX 651B,Claro CO,000034402888,9103407495,57101101411228506,353161071485729,AGROPAISA SAS,Active,Parked,Claro CO,9/23/2017 7:13:49 AM,10/2/2024 4:32:53 PM
TSO Mobile - Colombia,AGROPAISA SAS,900345431,,"Panic Button, ",PLAN SEGURIDAD,0Q2D,JJL831,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363114217,9103439813,89571016021086993534,359369090063955,AGROMILENIO SAS,Active,Parked,Claro CO,8/22/2024 7:54:11 AM,10/2/2024 2:31:40 PM
TSO Mobile - Colombia,AGROPAISA SAS,900345431,,"Panic Button, ",PLAN SEGURIDAD,0Z8J,MF298,Queclink GV55W,Claro CO,S2-M007693-0Z8J,9103594495,57101602308331545,868574042661863,AGROMILENIO SAS,Active,Parked,Claro CO,1/2/2024 3:52:14 AM,10/2/2024 3:58:09 PM
TSO Mobile - Colombia,AGROPECUARIA BARRIOS RIOS SAS,900666589,900666589,"Panic Button, ",PLAN MAQUINARIA PESADA,0A8D,GNF204,Queclink GV55W,Claro CO,S2-M007693-0A8D,9104045346,57101602312162083,868574042015474,,Active,Parked,Claro CO,5/22/2024 10:39:24 AM,10/2/2024 3:55:17 PM
TSO Mobile - Colombia,AGROPECUARIA BARRIOS RIOS SAS,900666589,900666589,"Panic Button, ",PLAN MAQUINARIA PESADA,12OU, MHV794,Queclink GV55W,Claro CO,S2-M007693-12OU,9103546145,57101602308331036,868574042701735,,Active,Idle - Stop,Claro CO,4/2/2024 11:07:44 AM,10/2/2024 4:34:52 PM
TSO Mobile - Colombia,AGROPECUARIA BARRIOS RIOS SAS,900666589,900666589,"Panic Button, ",PLAN MAQUINARIA PESADA,12P7,M.A 020130,Queclink GV55W,Claro CO,S2-M007693-12P7,9103547418,57101602308331049,868574042735410,,Active,Parked,Claro CO,4/2/2024 7:42:28 AM,10/2/2024 4:19:30 PM
TSO Mobile - Colombia,AGROPECUARIA EL DIEZ SAS,891303547,,"Panic Button, ",PLAN MAQUINARIA PESADA,0K6B,5 JD 5075 E,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363108606,9103386458,89571015021123326426,359369090549060,,Active,Parked,Claro CO,4/16/2020 7:17:59 AM,10/2/2024 3:25:55 PM
TSO Mobile - Colombia,AGROPECUARIA EL DIEZ SAS,891303547,,"Panic Button, ",PLAN MAQUINARIA PESADA,113D,5 JD 5403,GenX 656BV,Claro CO,000003960033,11,57101101004654327,353816052438944,,Active,Ignition OFF,Claro CO,11/2/2022 10:57:16 AM,1/23/2024 7:24:59 PM
TSO Mobile - Colombia,AGROPECUARIA EL DIEZ SAS,891303547,,"Panic Button, ",PLAN MAQUINARIA PESADA,92AM,2 JD 6125,CalAmp 2630 - CDMA - LMU2630CV-G1000,MOVISTAR CO,1333141448,9103397457,89571015022060881969,351628096574630,,Active,Parked,MOVISTAR CO,10/2/2015 6:41:35 AM,10/2/2024 4:35:27 PM
TSO Mobile - Colombia,AGROPECUARIA EL DIEZ SAS,891303547,,"Panic Button, ",PLAN MAQUINARIA PESADA,R436,1 JD 7815,GenX 656BV,Claro CO,000003861824,9103389047,57101502011225355,357852034452915,,Active,Parked,Claro CO,2/17/2020 5:44:30 AM,10/2/2024 2:15:28 PM
TSO Mobile - Colombia,AGROPECUARIA EL DIEZ SAS,891303547,,"Panic Button, ",PLAN MAQUINARIA PESADA,S378,3 JD 4250,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,MOVISTAR CO,1363188906,9101396506,957123112215163625,352556102918963,,Active,Parked,MOVISTAR CO,5/28/2015 8:35:36 AM,10/2/2024 3:14:20 PM
TSO Mobile - Colombia,AGROPECUARIA EL DIEZ SAS,891303547,,"Panic Button, ",PLAN MAQUINARIA PESADA,W413,4 JD 5725,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363113359,9103407464,89571016023075933877,359369090038759,,Active,Parked,Claro CO,4/18/2012 12:26:57 PM,10/2/2024 12:54:09 PM
TSO Mobile - Colombia,AGROPECUARIA GUALANDAI SAS,900980405,,"Panic Button, ",PLAN PROFESIONAL,04C0,EQK149,GenX 656BV,MOVISTAR CO,000034410468,9101178342,8957123110542475613,359316071135682,,Active,Parked,MOVISTAR CO,3/4/2019 9:59:43 AM,10/2/2024 3:58:09 PM
TSO Mobile - Colombia,AGROPECUARIA LA SEVILLANA SAS,805029389,,"Panic Button, ",PLAN STANDARD,0MDE,SSK961,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363113594,9103426149,89571016020010114506,359369090042397,,Active,Travel Stop,Claro CO,1/8/2021 11:44:57 AM,10/2/2024 4:33:05 PM
TSO Mobile - Colombia,AGROPECUARIA LA SEVILLANA SAS,805029389,,"Panic Button, ",PLAN STANDARD,0WKB,SSK909,Queclink GV55W,Claro CO,S2-M006820-0WKB,9104045386,57101602312161876,868574041221396,,Active,Idle - Stop,Claro CO,6/3/2023 5:37:40 AM,10/2/2024 4:35:58 PM
TSO Mobile - Colombia,AGROPECUARIA LA SEVILLANA SAS,805029389,,"Panic Button, ",PLAN STANDARD,927H,SSK908,GenX 651B,Claro CO,000034400224,9103424901,57101101411226926,353816055180725,,Active,Parked,Claro CO,1/30/2019 6:46:52 AM,10/2/2024 3:38:30 PM
TSO Mobile - Colombia,AGROPECUARIA SAN ANTONIO SA,860004567,,"Panic Button, ",PLAN TAXIS,0SIG,TRACTOR JHON DEER,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,Claro CO,1363180417,9103436072,8957101602109072100,358077093499925,,Active,Parked,Claro CO,6/2/2022 4:22:54 AM,10/2/2024 2:07:38 PM
TSO Mobile - Colombia,AGROPECUARIA SIETE PALMAS SAS,900483166,,"Panic Button, ",PLAN STANDARD,0XCR,KUBOTA 02007,Queclink GV55W,Claro CO,S2-M007693-0XCR,9103546409,57101602308769658,868574042434519,,Active,Parked,Claro CO,9/15/2023 5:30:00 AM,10/2/2024 3:06:18 PM
TSO Mobile - Colombia,AGROPECUARIA SIETE PALMAS SAS,900483166,,"Panic Button, ",PLAN STANDARD,0XD1,KUBOTA 03547,Queclink GV55W,Claro CO,S2-M007693-0XD1,9103546349,57101602308769580,868574042431010,,Active,Parked,Claro CO,9/15/2023 5:10:28 AM,10/2/2024 4:00:22 PM
TSO Mobile - Colombia,AGROPECUARIA SIETE PALMAS SAS,900483166,,"Panic Button, ",PLAN STANDARD,0XDD,LTU531,Queclink GV55W,Claro CO,S2-M007693-0XDD,9103546343,57101602308769571,868574042449368,,Active,Parked,Claro CO,9/15/2023 5:43:15 AM,10/2/2024 4:05:34 PM
TSO Mobile - Colombia,AGROPECUARIA SIETE PALMAS SAS,900483166,,"Panic Button, ",PLAN STANDARD,0XML,KUBOTA 54571,Queclink GV55W,Claro CO,S2-M007693-0XML,9103416223,57101502501910689,868574042434014,,Active,Parked,Claro CO,9/15/2023 5:30:45 AM,9/28/2024 12:07:39 PM
TSO Mobile - Colombia,AGROPECUARIA SIETE PALMAS SAS,900483166,,"Panic Button, ",PLAN STANDARD,0XMM,ZZS373,Queclink GV55W,Claro CO,S2-M007693-0XMM,9103407454,57101602010525555,868574042445846,,Active,Parked,Claro CO,9/15/2023 5:25:30 AM,10/2/2024 4:13:23 PM
TSO Mobile - Colombia,AGROSURA SAS ZOMAC,901161983,,"Panic Button, ",PLAN PROFESIONAL,0DOU,BOBCAT,CalAmp TTU2830,,4673159007,9103380198,57101502501906676,357766092906283,,Active,Idle - Stop,,5/31/2021 10:13:08 AM,10/2/2024 4:35:28 PM
TSO Mobile - Colombia,AGROSURA SAS ZOMAC,901161983,,"Panic Button, ",PLAN PROFESIONAL,0FTY,GDY-407,GenX 5P,Claro CO,000034424270,9103424947,502107819370,358014094519542,,Active,Drive,Claro CO,9/10/2020 8:24:12 AM,10/2/2024 4:25:38 PM
TSO Mobile - Colombia,AGROSURA SAS ZOMAC,901161983,,"Panic Button, ",PLAN PROFESIONAL,0JGX,EPT883,GenX 5P,Claro CO,000036304091,9103432364,89571011014103558633,357520073167450,,Active,Parked,Claro CO,4/13/2020 9:59:04 AM,7/27/2023 9:30:35 AM
